Order_ID,Order_Date,Ship_Date,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit,Region,Segment,Customer_ID,State
ORD-1194,2024-02-12,2024-02-17,Furniture,Chairs,Chairs 971,8300.94,6,0.0,798.18,West,Corporate,CUST-8998,California
ORD-1195,2023-10-06,2023-10-10,Furniture,Tables,Tables 628,534.43,3,0.1,176.35,South,Corporate,CUST-8145,Florida
ORD-1196,2023-06-20,2023-06-22,Technology,Phones,Phones 320,3356.46,5,0.2,576.2,Central,Consumer,CUST-6309,Pennsylvania
ORD-1197,2024-09-27,2024-10-02,Office Supplies,Labels,Labels 811,246.66,9,0.25,55.3,West,Corporate,CUST-4793,California
ORD-1198,2022-09-05,2022-09-08,Furniture,Chairs,Chairs 240,4609.76,5,0.15,1048.45,South,Corporate,CUST-3044,New York
ORD-1199,2023-10-04,2023-10-06,Technology,Phones,Phones 875,5918.77,7,0.25,1782.82,East,Corporate,CUST-9073,Ohio
ORD-1200,2023-09-26,2023-09-29,Office Supplies,Paper,Paper 412,512.3,6,0.2,137.54,South,Corporate,CUST-4325,Illinois
ORD-1201,2023-10-02,2023-10-03,Furniture,Furnishings,Furnishings 968,1782.9,5,0.15,435.69,South,Consumer,CUST-8427,California
ORD-1202,2023-06-13,2023-06-19,Technology,Copiers,Copiers 913,3069.54,3,0.15,663.16,East,Consumer,CUST-9302,Ohio
ORD-1203,2024-01-25,2024-01-27,Office Supplies,Binders,Binders 892,460.08,3,0.1,36.99,South,Corporate,CUST-7568,Ohio
ORD-1204,2023-12-01,2023-12-02,Furniture,Furnishings,Furnishings 467,4080.72,5,0.0,1272.21,East,Consumer,CUST-6128,Georgia
ORD-1205,2023-12-30,2024-01-05,Furniture,Chairs,Chairs 195,1537.99,9,0.1,388.03,West,Consumer,CUST-1627,Texas
ORD-1206,2022-12-12,2022-12-15,Office Supplies,Binders,Binders 828,462.91,6,0.2,97.39,Central,Home Office,CUST-2352,Ohio
ORD-1207,2022-11-09,2022-11-12,Furniture,Tables,Tables 672,3443.16,10,0.25,622.98,East,Home Office,CUST-4631,Pennsylvania
ORD-1208,2023-07-31,2023-08-07,Technology,Accessories,Accessories 666,9246.54,7,0.15,1694.48,South,Consumer,CUST-3265,California
ORD-1209,2024-11-04,2024-11-08,Office Supplies,Paper,Paper 919,62.52,5,0.1,4.53,South,Consumer,CUST-4622,Texas
ORD-1210,2024-07-10,2024-07-15,Furniture,Chairs,Chairs 253,5593.26,5,0.15,1377.37,East,Consumer,CUST-9159,Florida
ORD-1211,2022-10-07,2022-10-14,Office Supplies,Art,Art 772,1430.41,7,0.1,100.15,Central,Home Office,CUST-2338,Pennsylvania
ORD-1212,2024-08-26,2024-09-01,Office Supplies,Storage,Storage 728,481.07,7,0.2,136.68,South,Home Office,CUST-5281,Texas
ORD-1213,2022-11-15,2022-11-16,Furniture,Furnishings,Furnishings 694,2543.47,8,0.15,305.02,South,Corporate,CUST-1124,Texas
ORD-1214,2023-12-15,2023-12-21,Technology,Copiers,Copiers 723,1991.14,9,0.15,360.28,South,Consumer,CUST-6539,California
ORD-1215,2022-02-11,2022-02-12,Furniture,Bookcases,Bookcases 122,2099.33,3,0.25,438.46,East,Consumer,CUST-4282,Ohio
ORD-1216,2022-11-27,2022-11-29,Furniture,Tables,Tables 237,1683.97,4,0.25,456.18,West,Corporate,CUST-6820,Pennsylvania
ORD-1217,2022-11-21,2022-11-23,Furniture,Tables,Tables 897,765.18,10,0.25,140.5,West,Consumer,CUST-3942,Georgia
ORD-1218,2024-07-26,2024-07-31,Technology,Accessories,Accessories 295,1968.46,1,0.0,336.85,East,Home Office,CUST-5051,Florida
ORD-1219,2022-02-24,2022-02-27,Technology,Copiers,Copiers 396,7257.22,5,0.0,398.65,Central,Corporate,CUST-3029,California
ORD-1220,2022-09-01,2022-09-08,Office Supplies,Paper,Paper 570,1077.89,6,0.0,83.76,Central,Corporate,CUST-9880,Ohio
ORD-1221,2024-10-29,2024-11-04,Furniture,Furnishings,Furnishings 602,7117.07,10,0.0,2456.24,East,Consumer,CUST-7080,Florida
ORD-1222,2024-10-09,2024-10-10,Office Supplies,Labels,Labels 705,57.55,2,0.1,7.13,Central,Corporate,CUST-6312,Pennsylvania
ORD-1223,2024-10-20,2024-10-21,Office Supplies,Paper,Paper 982,95.32,7,0.1,20.93,East,Consumer,CUST-8124,New York
ORD-1224,2022-12-01,2022-12-05,Technology,Copiers,Copiers 347,9901.62,9,0.2,1825.14,South,Home Office,CUST-9421,Illinois
ORD-1225,2022-03-10,2022-03-11,Office Supplies,Labels,Labels 809,1949.79,10,0.2,654.15,South,Consumer,CUST-3813,California
ORD-1226,2023-06-07,2023-06-09,Furniture,Bookcases,Bookcases 875,611.14,1,0.2,80.15,Central,Corporate,CUST-8359,Ohio
ORD-1227,2024-12-18,2024-12-21,Technology,Accessories,Accessories 439,5130.8,4,0.1,1122.29,South,Corporate,CUST-7705,Illinois
ORD-1228,2024-06-19,2024-06-26,Furniture,Furnishings,Furnishings 819,1109.21,1,0.2,64.34,West,Corporate,CUST-6049,New York
ORD-1229,2022-11-08,2022-11-13,Technology,Copiers,Copiers 849,848.33,4,0.15,232.77,West,Corporate,CUST-3181,Ohio
ORD-1230,2022-01-22,2022-01-24,Furniture,Tables,Tables 359,2761.8,10,0.15,254.46,East,Consumer,CUST-5082,Ohio
ORD-1231,2024-08-22,2024-08-28,Office Supplies,Storage,Storage 683,739.92,4,0.25,96.48,Central,Corporate,CUST-8311,Georgia
ORD-1232,2024-01-30,2024-02-03,Furniture,Chairs,Chairs 706,485.48,2,0.15,142.02,East,Corporate,CUST-9461,Florida
ORD-1233,2024-12-06,2024-12-09,Technology,Computers,Computers 266,10697.86,8,0.1,2554.76,East,Home Office,CUST-2296,New York
ORD-1234,2022-02-14,2022-02-21,Technology,Accessories,Accessories 127,8157.0,6,0.1,2042.59,Central,Home Office,CUST-2336,Florida
ORD-1235,2023-12-27,2023-12-29,Technology,Phones,Phones 316,2023.59,5,0.1,255.81,East,Corporate,CUST-3028,California
ORD-1236,2022-05-21,2022-05-23,Technology,Accessories,Accessories 976,7609.34,5,0.1,502.62,East,Home Office,CUST-2636,New York
ORD-1237,2024-05-15,2024-05-22,Furniture,Tables,Tables 661,1348.81,4,0.15,445.21,West,Consumer,CUST-2251,Illinois
ORD-1238,2024-04-20,2024-04-25,Office Supplies,Labels,Labels 810,114.88,8,0.0,25.24,West,Consumer,CUST-8202,Florida
ORD-1239,2024-07-09,2024-07-10,Office Supplies,Art,Art 324,926.23,7,0.25,149.06,Central,Corporate,CUST-9105,Texas
ORD-1240,2022-11-05,2022-11-11,Furniture,Bookcases,Bookcases 551,2260.33,10,0.25,546.99,Central,Consumer,CUST-3957,Illinois
ORD-1241,2024-01-12,2024-01-14,Furniture,Furnishings,Furnishings 701,2856.35,5,0.15,379.28,West,Corporate,CUST-7881,Florida
ORD-1242,2024-01-30,2024-01-31,Technology,Computers,Computers 685,307.31,6,0.25,83.92,East,Corporate,CUST-3913,California
ORD-1243,2023-09-29,2023-10-05,Office Supplies,Labels,Labels 963,315.91,9,0.2,34.13,East,Home Office,CUST-1916,Illinois
ORD-1244,2023-02-25,2023-03-04,Furniture,Chairs,Chairs 786,1076.16,2,0.2,187.21,South,Home Office,CUST-3461,California
ORD-1245,2023-12-16,2023-12-19,Technology,Phones,Phones 854,3322.17,8,0.2,340.09,Central,Corporate,CUST-1685,Illinois
ORD-1246,2022-11-24,2022-11-25,Office Supplies,Binders,Binders 737,431.01,3,0.25,24.61,Central,Home Office,CUST-8967,Illinois
ORD-1247,2022-08-15,2022-08-18,Technology,Accessories,Accessories 762,8856.79,5,0.1,2617.43,East,Home Office,CUST-2090,Illinois
ORD-1248,2022-08-31,2022-09-06,Office Supplies,Labels,Labels 860,466.25,3,0.15,59.24,West,Consumer,CUST-9361,Illinois
ORD-1249,2022-01-20,2022-01-23,Office Supplies,Storage,Storage 205,674.38,4,0.2,36.73,Central,Corporate,CUST-9328,New York
ORD-1250,2023-06-30,2023-07-02,Technology,Copiers,Copiers 113,327.68,1,0.15,84.49,South,Consumer,CUST-3251,Texas
ORD-1251,2024-11-01,2024-11-05,Technology,Phones,Phones 421,2337.4,2,0.15,563.75,West,Corporate,CUST-1474,California
ORD-1252,2024-07-02,2024-07-06,Furniture,Bookcases,Bookcases 591,10448.64,9,0.2,3188.99,South,Home Office,CUST-9670,Illinois
ORD-1253,2022-05-26,2022-05-30,Technology,Phones,Phones 476,797.41,1,0.2,198.92,East,Consumer,CUST-6990,Illinois
ORD-1254,2024-02-25,2024-02-28,Furniture,Tables,Tables 835,792.83,1,0.0,266.2,East,Home Office,CUST-7641,Ohio
ORD-1255,2022-08-25,2022-08-29,Office Supplies,Paper,Paper 724,1547.52,10,0.1,219.59,West,Consumer,CUST-8765,Texas
ORD-1256,2023-04-30,2023-05-05,Office Supplies,Storage,Storage 578,141.12,10,0.25,46.96,East,Home Office,CUST-2392,Florida
ORD-1257,2022-08-23,2022-08-27,Technology,Copiers,Copiers 602,2535.14,2,0.1,783.85,Central,Consumer,CUST-6803,New York
ORD-1258,2024-05-03,2024-05-05,Office Supplies,Labels,Labels 606,956.73,10,0.15,244.63,East,Corporate,CUST-8532,Texas
ORD-1259,2023-02-04,2023-02-05,Technology,Copiers,Copiers 557,3476.7,6,0.0,340.37,West,Consumer,CUST-4664,Florida
ORD-1260,2023-05-05,2023-05-10,Technology,Phones,Phones 980,2420.74,7,0.0,128.69,West,Corporate,CUST-1586,New York
ORD-1261,2023-08-09,2023-08-12,Technology,Phones,Phones 470,7278.31,5,0.15,1530.56,Central,Home Office,CUST-3079,New York
ORD-1262,2023-05-21,2023-05-27,Technology,Phones,Phones 381,10524.01,8,0.1,1399.66,East,Corporate,CUST-2326,Ohio
ORD-1263,2022-03-27,2022-04-03,Office Supplies,Binders,Binders 853,601.31,6,0.25,177.55,Central,Home Office,CUST-4387,Illinois
ORD-1264,2024-04-11,2024-04-17,Office Supplies,Paper,Paper 191,602.25,8,0.2,168.33,East,Consumer,CUST-1377,Ohio
ORD-1265,2023-01-07,2023-01-08,Technology,Phones,Phones 162,3624.94,5,0.2,206.44,West,Corporate,CUST-1238,Georgia
ORD-1266,2022-02-07,2022-02-12,Office Supplies,Labels,Labels 385,886.97,7,0.1,197.91,West,Corporate,CUST-5386,Pennsylvania
ORD-1267,2024-05-19,2024-05-25,Office Supplies,Paper,Paper 757,349.17,2,0.0,49.26,South,Consumer,CUST-1981,Florida
ORD-1268,2022-12-13,2022-12-15,Technology,Computers,Computers 415,2372.44,5,0.2,714.91,Central,Home Office,CUST-6128,Pennsylvania
ORD-1269,2022-06-16,2022-06-19,Technology,Phones,Phones 583,5573.53,5,0.15,1280.85,East,Home Office,CUST-1215,New York
ORD-1270,2022-04-06,2022-04-10,Office Supplies,Paper,Paper 194,100.72,1,0.15,9.73,South,Home Office,CUST-6446,Pennsylvania
ORD-1271,2022-10-03,2022-10-07,Furniture,Chairs,Chairs 733,2427.09,2,0.1,535.09,Central,Consumer,CUST-6429,New York
ORD-1272,2023-11-01,2023-11-03,Furniture,Bookcases,Bookcases 536,925.14,1,0.15,221.27,West,Corporate,CUST-2836,Ohio
ORD-1273,2022-10-19,2022-10-21,Furniture,Tables,Tables 557,12842.06,10,0.1,4242.92,East,Home Office,CUST-3993,Illinois
ORD-1274,2023-07-14,2023-07-21,Furniture,Bookcases,Bookcases 626,959.33,5,0.0,272.85,West,Consumer,CUST-1447,Illinois
ORD-1275,2024-11-11,2024-11-14,Furniture,Tables,Tables 861,10000.92,10,0.2,3429.58,East,Home Office,CUST-8410,New York
ORD-1276,2024-10-26,2024-10-27,Office Supplies,Storage,Storage 973,2219.97,10,0.1,361.99,Central,Corporate,CUST-1690,Ohio
ORD-1277,2023-05-02,2023-05-07,Furniture,Tables,Tables 653,1790.44,3,0.0,449.27,East,Home Office,CUST-1209,Texas
ORD-1278,2022-12-29,2023-01-01,Furniture,Chairs,Chairs 932,2525.85,2,0.1,302.72,South,Home Office,CUST-2829,Pennsylvania
ORD-1279,2022-01-16,2022-01-23,Furniture,Chairs,Chairs 495,3519.76,3,0.0,472.16,Central,Consumer,CUST-9521,Ohio
ORD-1280,2024-07-06,2024-07-09,Furniture,Furnishings,Furnishings 203,12853.08,9,0.0,4057.9,West,Consumer,CUST-2736,Pennsylvania
ORD-1281,2024-12-27,2025-01-02,Technology,Phones,Phones 834,8207.18,7,0.15,1600.87,South,Corporate,CUST-1941,Ohio
ORD-1282,2024-05-25,2024-05-28,Furniture,Tables,Tables 369,5984.42,9,0.25,361.7,East,Consumer,CUST-2570,Pennsylvania
ORD-1283,2024-09-21,2024-09-24,Technology,Accessories,Accessories 614,723.82,1,0.15,80.45,Central,Consumer,CUST-1230,New York
ORD-1284,2024-07-01,2024-07-06,Technology,Phones,Phones 778,11028.3,9,0.15,2427.35,West,Corporate,CUST-7633,Illinois
ORD-1285,2023-05-22,2023-05-26,Office Supplies,Binders,Binders 352,840.76,5,0.15,74.24,East,Corporate,CUST-2020,Florida
ORD-1286,2023-09-21,2023-09-22,Technology,Accessories,Accessories 926,6571.19,9,0.25,972.18,West,Corporate,CUST-2723,Illinois
ORD-1287,2022-10-29,2022-11-05,Technology,Phones,Phones 800,12794.07,9,0.1,3461.37,South,Corporate,CUST-7746,Texas
ORD-1288,2023-02-09,2023-02-10,Office Supplies,Art,Art 322,764.89,4,0.1,126.18,East,Home Office,CUST-1211,California
ORD-1289,2024-11-08,2024-11-14,Office Supplies,Binders,Binders 947,409.7,5,0.25,124.83,South,Consumer,CUST-4874,Pennsylvania
ORD-1290,2023-06-24,2023-06-25,Office Supplies,Labels,Labels 541,314.92,10,0.0,47.59,East,Consumer,CUST-9043,Georgia
ORD-1291,2022-07-10,2022-07-11,Furniture,Tables,Tables 295,1331.81,1,0.1,296.84,East,Corporate,CUST-4503,Georgia
ORD-1292,2023-11-09,2023-11-15,Furniture,Chairs,Chairs 709,8257.36,7,0.2,1082.25,West,Corporate,CUST-9771,California
ORD-1293,2024-03-05,2024-03-09,Technology,Computers,Computers 862,1554.72,1,0.15,190.09,West,Consumer,CUST-9376,New York
ORD-1294,2022-02-24,2022-02-28,Furniture,Furnishings,Furnishings 579,8157.28,9,0.1,2555.94,Central,Corporate,CUST-7476,New York
ORD-1295,2023-08-11,2023-08-13,Furniture,Bookcases,Bookcases 996,6322.14,10,0.1,1645.75,South,Corporate,CUST-7117,Pennsylvania
ORD-1296,2022-12-20,2022-12-24,Furniture,Chairs,Chairs 900,4473.26,4,0.15,612.47,South,Consumer,CUST-6971,California
ORD-1297,2023-01-03,2023-01-05,Technology,Accessories,Accessories 217,2620.98,2,0.25,322.85,East,Corporate,CUST-7345,Georgia
ORD-1298,2023-06-04,2023-06-08,Technology,Copiers,Copiers 498,2941.14,3,0.15,740.19,Central,Home Office,CUST-8496,Georgia
ORD-1299,2024-04-21,2024-04-22,Office Supplies,Art,Art 637,1610.05,10,0.0,153.6,South,Consumer,CUST-7386,Ohio
ORD-1300,2022-06-21,2022-06-27,Office Supplies,Paper,Paper 515,17.09,2,0.25,3.65,West,Consumer,CUST-2278,New York
ORD-1301,2022-08-21,2022-08-26,Furniture,Bookcases,Bookcases 708,1913.28,7,0.15,197.54,South,Home Office,CUST-5404,Ohio
ORD-1302,2024-05-30,2024-06-05,Technology,Copiers,Copiers 596,186.77,4,0.15,64.51,East,Home Office,CUST-5080,Pennsylvania
ORD-1303,2022-03-04,2022-03-09,Furniture,Tables,Tables 532,7809.38,8,0.1,1062.59,West,Corporate,CUST-1100,Florida
ORD-1304,2023-07-16,2023-07-18,Technology,Phones,Phones 270,7777.95,5,0.15,2322.94,East,Home Office,CUST-7732,Illinois
ORD-1305,2024-05-14,2024-05-18,Office Supplies,Binders,Binders 442,876.41,10,0.25,267.13,West,Home Office,CUST-5989,Georgia
ORD-1306,2023-10-21,2023-10-26,Office Supplies,Labels,Labels 306,705.84,4,0.25,202.8,Central,Corporate,CUST-3809,Illinois
ORD-1307,2022-10-11,2022-10-17,Furniture,Bookcases,Bookcases 486,5631.8,6,0.1,1582.02,East,Home Office,CUST-7006,California
ORD-1308,2022-08-25,2022-08-28,Office Supplies,Binders,Binders 609,939.86,4,0.1,277.94,East,Corporate,CUST-5881,Georgia
ORD-1309,2023-11-15,2023-11-21,Office Supplies,Paper,Paper 284,724.51,3,0.15,211.45,West,Corporate,CUST-9125,Florida
ORD-1310,2024-06-01,2024-06-07,Furniture,Furnishings,Furnishings 400,8836.86,8,0.15,2579.09,Central,Corporate,CUST-6637,Georgia
ORD-1311,2023-05-22,2023-05-29,Technology,Copiers,Copiers 786,5401.85,4,0.25,387.94,West,Corporate,CUST-3298,Pennsylvania
ORD-1312,2023-10-26,2023-10-30,Furniture,Bookcases,Bookcases 489,3224.58,4,0.0,620.73,South,Consumer,CUST-7435,Texas
ORD-1313,2023-07-14,2023-07-21,Office Supplies,Art,Art 551,316.98,5,0.0,102.04,West,Consumer,CUST-6110,Ohio
ORD-1314,2024-04-05,2024-04-11,Furniture,Bookcases,Bookcases 983,2003.22,3,0.25,537.44,East,Consumer,CUST-7604,New York
ORD-1315,2024-07-05,2024-07-08,Furniture,Furnishings,Furnishings 718,9744.05,9,0.2,3188.97,South,Home Office,CUST-3658,Georgia
ORD-1316,2022-01-29,2022-02-02,Technology,Phones,Phones 830,5300.86,4,0.25,448.5,East,Consumer,CUST-6988,New York
ORD-1317,2024-06-15,2024-06-17,Office Supplies,Paper,Paper 910,2226.2,8,0.0,437.69,Central,Consumer,CUST-3378,Ohio
ORD-1318,2024-08-24,2024-08-28,Technology,Accessories,Accessories 336,2860.31,3,0.25,234.7,West,Consumer,CUST-6441,Georgia
ORD-1319,2023-02-07,2023-02-12,Office Supplies,Binders,Binders 703,238.48,1,0.15,68.4,Central,Home Office,CUST-9686,Pennsylvania
ORD-1320,2023-01-13,2023-01-15,Office Supplies,Paper,Paper 828,620.49,4,0.0,59.31,Central,Corporate,CUST-3914,California
ORD-1321,2024-04-24,2024-04-25,Office Supplies,Labels,Labels 781,1267.19,5,0.0,176.99,West,Home Office,CUST-4345,Pennsylvania
ORD-1322,2023-06-27,2023-06-28,Technology,Copiers,Copiers 558,891.62,10,0.1,72.96,East,Home Office,CUST-9865,Illinois
ORD-1323,2023-07-19,2023-07-26,Technology,Computers,Computers 289,2891.89,9,0.2,216.32,South,Home Office,CUST-1924,Illinois
ORD-1324,2023-01-07,2023-01-08,Office Supplies,Paper,Paper 585,1735.65,10,0.2,529.42,East,Home Office,CUST-9720,Florida
ORD-1325,2024-09-03,2024-09-07,Office Supplies,Art,Art 994,45.2,1,0.2,12.61,East,Consumer,CUST-9728,California
ORD-1326,2023-02-17,2023-02-22,Office Supplies,Paper,Paper 987,260.39,3,0.25,25.98,East,Corporate,CUST-7313,Florida
ORD-1327,2024-10-20,2024-10-21,Furniture,Chairs,Chairs 713,1149.04,6,0.15,312.56,East,Home Office,CUST-1849,Pennsylvania
ORD-1328,2022-08-25,2022-09-01,Office Supplies,Labels,Labels 537,170.13,5,0.0,33.32,East,Home Office,CUST-3574,California
ORD-1329,2022-01-12,2022-01-17,Office Supplies,Art,Art 559,526.82,8,0.2,48.14,Central,Corporate,CUST-6865,Pennsylvania
ORD-1330,2022-12-05,2022-12-12,Technology,Computers,Computers 763,9270.76,6,0.2,836.84,South,Home Office,CUST-5902,Pennsylvania
ORD-1331,2023-12-06,2023-12-12,Office Supplies,Paper,Paper 892,555.69,2,0.0,156.92,Central,Consumer,CUST-4166,Georgia
ORD-1332,2024-12-16,2024-12-20,Office Supplies,Paper,Paper 724,443.93,9,0.15,141.34,West,Corporate,CUST-6524,California
ORD-1333,2024-01-21,2024-01-26,Furniture,Furnishings,Furnishings 729,3865.39,7,0.1,1343.54,Central,Consumer,CUST-5359,Florida
ORD-1334,2022-04-25,2022-05-02,Technology,Phones,Phones 550,1357.64,2,0.1,245.19,West,Corporate,CUST-7422,Ohio
ORD-1335,2024-04-13,2024-04-19,Technology,Computers,Computers 674,7007.95,10,0.0,1854.17,West,Consumer,CUST-2204,New York
ORD-1336,2024-03-22,2024-03-28,Technology,Accessories,Accessories 415,1513.08,2,0.1,354.69,South,Corporate,CUST-5155,California
ORD-1337,2023-12-07,2023-12-13,Office Supplies,Paper,Paper 125,196.53,3,0.0,34.61,South,Corporate,CUST-8670,Georgia
ORD-1338,2022-11-29,2022-12-01,Technology,Accessories,Accessories 750,4689.46,4,0.1,949.56,West,Consumer,CUST-5176,Texas
ORD-1339,2023-02-20,2023-02-27,Office Supplies,Storage,Storage 708,248.12,7,0.25,22.0,East,Home Office,CUST-4863,Georgia
ORD-1340,2023-10-25,2023-10-28,Technology,Accessories,Accessories 118,2251.2,4,0.1,534.53,West,Home Office,CUST-7440,New York
ORD-1341,2023-10-12,2023-10-14,Technology,Copiers,Copiers 710,3641.66,2,0.0,1186.76,West,Corporate,CUST-3486,New York
ORD-1342,2022-01-11,2022-01-13,Technology,Computers,Computers 991,1176.55,2,0.2,261.26,East,Consumer,CUST-1909,New York
ORD-1343,2023-11-04,2023-11-09,Technology,Phones,Phones 189,5720.51,8,0.25,1214.42,West,Consumer,CUST-1808,Georgia
ORD-1344,2024-05-29,2024-05-31,Office Supplies,Binders,Binders 187,15.71,3,0.25,1.03,Central,Home Office,CUST-3594,Georgia
ORD-1345,2024-11-17,2024-11-23,Technology,Phones,Phones 832,1776.73,3,0.25,169.07,South,Corporate,CUST-3949,California
ORD-1346,2024-04-01,2024-04-04,Technology,Accessories,Accessories 379,5906.85,4,0.25,1273.39,West,Home Office,CUST-3859,California
ORD-1347,2022-02-21,2022-02-24,Office Supplies,Paper,Paper 210,434.83,6,0.2,103.9,West,Corporate,CUST-1694,California
ORD-1348,2023-04-13,2023-04-14,Technology,Copiers,Copiers 980,438.55,3,0.15,53.91,West,Consumer,CUST-4436,Texas
ORD-1349,2022-07-13,2022-07-19,Office Supplies,Binders,Binders 742,1474.12,9,0.0,431.49,Central,Home Office,CUST-3208,Ohio
ORD-1350,2022-06-15,2022-06-19,Furniture,Furnishings,Furnishings 168,662.57,3,0.25,183.81,South,Consumer,CUST-3440,California
ORD-1351,2023-04-08,2023-04-11,Technology,Phones,Phones 814,6513.71,9,0.2,2150.12,East,Consumer,CUST-7277,Pennsylvania
ORD-1352,2024-09-27,2024-10-04,Technology,Phones,Phones 340,461.25,2,0.15,29.56,South,Consumer,CUST-9532,Florida
ORD-1353,2023-09-18,2023-09-23,Furniture,Chairs,Chairs 472,392.88,1,0.15,89.03,Central,Consumer,CUST-4103,Florida
ORD-1354,2023-05-18,2023-05-19,Technology,Computers,Computers 999,2013.08,5,0.15,159.58,Central,Consumer,CUST-5499,California
ORD-1355,2023-02-03,2023-02-05,Technology,Computers,Computers 420,1438.79,9,0.15,414.46,West,Home Office,CUST-5327,Pennsylvania
ORD-1356,2024-06-12,2024-06-19,Furniture,Bookcases,Bookcases 591,4494.23,7,0.2,444.31,East,Consumer,CUST-6764,Texas
ORD-1357,2024-08-12,2024-08-16,Office Supplies,Binders,Binders 368,575.88,5,0.2,113.23,Central,Consumer,CUST-1164,Pennsylvania
ORD-1358,2022-06-26,2022-06-29,Furniture,Tables,Tables 439,412.89,1,0.2,29.98,East,Corporate,CUST-4123,Ohio
ORD-1359,2023-03-23,2023-03-25,Office Supplies,Art,Art 356,832.99,5,0.2,152.84,East,Consumer,CUST-9867,Georgia
ORD-1360,2023-09-22,2023-09-27,Furniture,Furnishings,Furnishings 745,955.56,4,0.25,310.93,Central,Consumer,CUST-7848,Florida
ORD-1361,2022-03-23,2022-03-30,Office Supplies,Binders,Binders 944,1118.9,5,0.0,283.45,West,Consumer,CUST-2809,Florida
ORD-1362,2024-05-05,2024-05-11,Technology,Accessories,Accessories 122,3039.17,3,0.2,593.34,South,Home Office,CUST-7311,Florida
ORD-1363,2022-06-13,2022-06-17,Office Supplies,Binders,Binders 391,1220.47,10,0.15,176.44,East,Corporate,CUST-1952,Georgia
ORD-1364,2022-11-11,2022-11-15,Technology,Computers,Computers 303,1317.88,1,0.25,223.35,South,Home Office,CUST-7760,Florida
ORD-1365,2024-12-09,2024-12-13,Technology,Copiers,Copiers 310,5948.91,7,0.25,1479.89,West,Consumer,CUST-9119,Texas
ORD-1366,2023-02-10,2023-02-15,Technology,Copiers,Copiers 127,3655.02,4,0.25,405.79,West,Home Office,CUST-3790,California
ORD-1367,2023-02-15,2023-02-21,Office Supplies,Art,Art 688,209.35,1,0.1,40.4,South,Consumer,CUST-5470,Pennsylvania
ORD-1368,2024-02-16,2024-02-18,Office Supplies,Art,Art 957,430.76,2,0.1,63.93,East,Home Office,CUST-4196,Pennsylvania
ORD-1369,2024-06-11,2024-06-18,Office Supplies,Storage,Storage 823,487.4,9,0.0,164.99,South,Home Office,CUST-6468,New York
ORD-1370,2023-07-21,2023-07-24,Furniture,Chairs,Chairs 415,1075.02,5,0.25,360.94,South,Consumer,CUST-1294,Pennsylvania
ORD-1371,2022-04-08,2022-04-12,Furniture,Furnishings,Furnishings 693,5162.78,4,0.0,447.1,Central,Corporate,CUST-9062,Ohio
ORD-1372,2022-09-30,2022-10-02,Technology,Copiers,Copiers 580,1435.06,1,0.25,430.75,East,Corporate,CUST-9700,California
ORD-1373,2022-11-15,2022-11-19,Technology,Copiers,Copiers 672,4766.79,3,0.15,767.29,Central,Home Office,CUST-5155,Pennsylvania
ORD-1374,2022-11-03,2022-11-08,Technology,Copiers,Copiers 961,1708.76,2,0.0,469.58,West,Consumer,CUST-7210,Pennsylvania
